Trx Number/ Cross Ref,Transaction Source,Transaction Class,Transaction Type,Complete,Status,Bill-to Customer,__amount_target_col__,Currency,Transaction Date,Operating Company (OpCo),Accounting Date,Batch Name,Bill-to Customer Site,Due Date,Primary Salesperson,Po Number,Bill-to Customer Account Number,Document Number
245528,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,268.75,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-28 00:00:00,Dorse House Account,691913,3377,1.510000003e+11
242385,Conversion,Invoice,Invoice,Yes,Complete,TOTAL ENERGY MANAGEMENT,3170,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2868,2026-02-15 00:00:00,Dorse House Account,23517-214053,4018,1.510000006e+11
243636,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,874.98,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-26 00:00:00,Dorse House Account,684881,3377,1.510000012e+11
245467,Conversion,Invoice,Invoice,Yes,Complete,C E D - PORT ANGELES,125,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3960,2026-03-15 00:00:00,Dorse House Account,966275,3718,1.510000008e+11
244637,Conversion,Invoice,Invoice,Yes,Complete,KEY MECHANICAL - WA,57.49,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2545,2026-02-28 00:00:00,Dorse House Account,706608,3178,1.510000013e+11
244077,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,511.68,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686771,3377,1.51000001e+11
245220,Conversion,Invoice,Invoice,Yes,Complete,HOLADAY-PARKS INC,4795,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4512,2026-03-22 00:00:00,Dorse House Account,1022875-80161,3528,1.510000002e+11
244827-1,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,1450,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-29 00:00:00,Dorse House Account,BF928567,4103,1.510000001e+11
244176,Conversion,Invoice,Invoice,Yes,Complete,AIR DESIGN,1513,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2425,2026-03-05 00:00:00,Dorse House Account,Missoula FSD/Fans,3583,1.510000005e+11
244603,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,5230,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-18 00:00:00,Dorse House Account,1S4198.010004,3125,1.510000001e+11
245731-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,56,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-29 00:00:00,Dorse House Account,694125,3377,1.510000013e+11
246045,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,62.8,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-29 00:00:00,Dorse House Account,54244-9868,4010,1.510000005e+11
241932-1,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),9710.38,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-28 00:00:00,Dorse House Account,256033,3666,1.510000016e+11
244192,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,1510,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-11 00:00:00,Dorse House Account,JM00575,3887,1.510000008e+11
245027,Conversion,Invoice,Invoice,Yes,Complete,HOLMBERG COMPANY,3150,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3333,2026-03-19 00:00:00,Dorse House Account,4393-237000-8,3828,1.510000006e+11
245022,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,464.32,USD,2026-02-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-07 00:00:00,Dorse House Account,26035071,3442,1.510000002e+11
244026,Conversion,Invoice,Invoice,Yes,Complete,TMFS,579.99,USD,2026-01-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3914,2026-02-12 00:00:00,Dorse House Account,S8161JG,3184,1.510000014e+11
243724,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,556,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-02-08 00:00:00,Dorse House Account,OR8231385,3742,1.510000014e+11
245261,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,168.94,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,693863,3377,1.510000001e+11
245184,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,379.99,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-03-08 00:00:00,Dorse House Account,OR8236594,3742,1.510000014e+11
244906,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1438,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694447,3377,1.510000003e+11
243034-1,Conversion,Invoice,Invoice,Yes,Complete,HURLIMAN HEATING,15439,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3026,2026-03-19 00:00:00,Dorse House Account,PO-2570-003,3004,1.510000014e+11
245598,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,425.4,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-26 00:00:00,Dorse House Account,jm929054,4103,1.510000013e+11
244395,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1355.12,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-21 00:00:00,Dorse House Account,PO037619  15-25-30182,4269,1.510000014e+11
244053-1,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,325,USD,2026-01-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-02-19 00:00:00,Dorse House Account,3167,4006,1.510000006e+11
243890-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,723,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-28 00:00:00,Dorse House Account,32077,4289,1.510000017e+11
243076-1,Conversion,Invoice,Invoice,Yes,Complete,ALPINE SUMMIT HEATING & COOLING,132.48,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34330,2026-02-24 00:00:00,Dorse House Account,"Tulip Buildings - Hauser,",2011,1.51000001e+11
244683-1,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,2246.14,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-25 00:00:00,Dorse House Account,25191CNC,3887,1.510000004e+11
246195,Conversion,Credit Memo,Credit Memo,No,Incomplete,TOTAL ENERGY MANAGEMENT,-2070,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2019707,2868,NaT,Dorse House Account,22350--198759,4018,
243585,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,2015,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-02-08 00:00:00,Dorse House Account,M2985-W-00006,3049,1.510000003e+11
245050,Conversion,Invoice,Invoice,Yes,Complete,PACIFIC ONE CONSTRUCTION INC,550,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34311,2026-03-12 00:00:00,Dorse House Account,Bradley Heights,4049,1.510000015e+11
245336,Conversion,Invoice,Invoice,Yes,Complete,AIR SYSTEMS ENGINEERING INC,27,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2696,2026-03-13 00:00:00,Dorse House Account,1-14631-01,3987,1.510000004e+11
243915,Conversion,Invoice,Invoice,Yes,Complete,COMFORT SYSTEMS USA NW,6235,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5116,2026-03-22 00:00:00,Dorse House Account,124013-10,3753,1.510000012e+11
244243,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,77.81,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687480,3377,1.51000001e+11
244700,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,750,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-11 00:00:00,Dorse House Account,3016,4006,1.510000011e+11
244297,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,581.5,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-20 00:00:00,Dorse House Account,32238,4289,1.510000017e+11
244713,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,2100,USD,2026-02-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-14 00:00:00,Dorse House Account,3016,4006,1.510000011e+11
245579,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,200,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-19 00:00:00,Dorse House Account,693523,3377,1.510000013e+11
243649,Conversion,Invoice,Invoice,Yes,Complete,SOUND HEATING AND A/C,119.79,USD,2026-01-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3405,2026-02-05 00:00:00,Dorse House Account,Kendrick,3297,1.510000016e+11
244881,Conversion,Invoice,Invoice,Yes,Complete,ENVIROMECH,1150,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3007,2026-03-06 00:00:00,Dorse House Account,25-583-MT,3868,1.51000001e+11
242778,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,2540,USD,2025-12-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-29 00:00:00,Dorse House Account,31612,4289,1.510000006e+11
243240-3,Conversion,Invoice,Invoice,Yes,Complete,NARROWS HEATING & AIR COND,9480,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3607,2026-03-08 00:00:00,Dorse House Account,C25-5629,4126,1.51000001e+11
241009,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,2322,USD,2025-12-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-04 00:00:00,Dorse House Account,30906,4289,1.51000001e+11
244325,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,2610,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-04 00:00:00,Dorse House Account,26023024,3442,1.510000004e+11
245143,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,343.72,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-12 00:00:00,Dorse House Account,sp928996,4103,1.510000015e+11
244893-1,Conversion,Invoice,Invoice,Yes,Complete,BARGREEN ELLINGSON,3306,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3710,2026-03-28 00:00:00,Dorse House Account,2872904,4301,1.510000015e+11
245571,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,442.87,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,693410,3377,1.510000011e+11
244950,Conversion,Invoice,Invoice,Yes,Complete,CFM HEATING & COOLING INC,104.38,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3929,2026-03-06 00:00:00,Dorse House Account,Death & CO,4121,1.510000008e+11
243076-2,Conversion,Invoice,Invoice,Yes,Complete,ALPINE SUMMIT HEATING & COOLING,42.12,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34330,2026-02-27 00:00:00,Dorse House Account,Tulip Buildings - Hauser,2011,1.510000004e+11
242688-3,Conversion,Invoice,Invoice,Yes,Complete,COWDREY MECHANICAL SYSTEMS LLC,496.5,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4912,2026-03-19 00:00:00,Dorse House Account,LM-TSRedmond124,3309,1.510000005e+11
243913-3,Conversion,Invoice,Invoice,Yes,Complete,ATLAS MECHANICAL INC,250,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34328,2026-03-19 00:00:00,Dorse House Account,R250255,3576,1.510000003e+11
243815,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,6281,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-18 00:00:00,Dorse House Account,685719,3377,1.510000003e+11
243018-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,881.76,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-11 00:00:00,Dorse House Account,25308142,3442,1.51000001e+11
243890,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,4557,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-22 00:00:00,Dorse House Account,32077,4289,1.510000008e+11
245232-2,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,55,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-27 00:00:00,Dorse House Account,po038666,4269,1.510000011e+11
245924,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,575,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-28 00:00:00,Dorse House Account,56379-44310,3125,1.510000006e+11
243903,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1512,USD,2026-01-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-11 00:00:00,Dorse House Account,685719,3377,1.510000003e+11
243698,Conversion,Invoice,Invoice,Yes,Complete,AMS,24,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-08 00:00:00,Dorse House Account,Polaris at Totem Lake,3112,1.510000007e+11
244143-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,58525,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-13 00:00:00,Dorse House Account,32119,4289,1.510000017e+11
244624,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,264,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,689898,3377,1.510000012e+11
244333,Conversion,Invoice,Invoice,Yes,Complete,NORDIC TEMPERATURE CONTROL,475,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4988,2026-03-11 00:00:00,Dorse House Account,252349,4316,1.510000015e+11
245696,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,100.1,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-26 00:00:00,Dorse House Account,sp929145,4103,1.510000016e+11
242866,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,99.16,USD,2025-12-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-10 00:00:00,Dorse House Account,2333-2720,3557,1.510000015e+11
245080,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,12100,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-21 00:00:00,Dorse House Account,32461,4289,1.510000004e+11
242091-1,Conversion,Invoice,Invoice,Yes,Complete,MBI CONSTRUCTION SERVICES,881,USD,2026-01-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2323,2026-02-05 00:00:00,Dorse House Account,214047,3486,1.510000007e+11
241010-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,24114,USD,2025-12-15 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-14 00:00:00,Dorse House Account,30905,4289,1.510000014e+11
244805-2,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,550,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-04 00:00:00,Dorse House Account,2509-2720,3557,1.510000011e+11
241125-1,Conversion,Invoice,Invoice,Yes,Complete,STEELE MECHANICAL,5958,USD,2025-12-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34315,2026-01-22 00:00:00,Dorse House Account,Mosaic,3387,1.510000011e+11
243652,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,184.75,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-06 00:00:00,Dorse House Account,684961,3377,1.510000003e+11
244617,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,1158,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-08 00:00:00,Dorse House Account,32345,4289,1.510000012e+11
245749,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,300,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-25 00:00:00,Dorse House Account,2333-2720,3557,1.510000009e+11
243151,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,4315,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,676829,3377,1.510000009e+11
244758,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,100.44,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-01 00:00:00,Dorse House Account,jm928901,4103,1.510000004e+11
246039,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,1170.61,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-29 00:00:00,Dorse House Account,2J4501.000005,3125,1.510000005e+11
245423-1,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,264,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-03-15 00:00:00,Dorse House Account,15393,3223,1.510000007e+11
241525-2,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,3623.42,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-20 00:00:00,Dorse House Account,PO034145,4269,1.510000011e+11
245142-1,Conversion,Invoice,Invoice,Yes,Complete,PERFECT CLIMATE,50,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4225,2026-03-12 00:00:00,Dorse House Account,Garlic Crush,3502,1.510000008e+11
245792,Conversion,Invoice,Invoice,Yes,Complete,PRO MECHANICAL SERVICES INC,1028,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4048,2026-03-26 00:00:00,Dorse House Account,C25-0011-564,3771,1.510000014e+11
244470-1,Conversion,Invoice,Invoice,Yes,Complete,FIVE STAR MECHANICAL,16590,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2252,2026-03-28 00:00:00,Dorse House Account,2297-130-25,3724,1.510000002e+11
239708,Conversion,Invoice,Invoice,Yes,Complete,MIKE'S HEATING,17400,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2902,2026-03-06 00:00:00,Dorse House Account,182236274-005,3276,1.510000012e+11
245739,Conversion,Invoice,Invoice,Yes,Complete,HVAC 1,511,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34324,2026-02-20 00:00:00,Dorse House Account,LOTG,3278,1.510000003e+11
242315,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,960,USD,2025-12-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-11 00:00:00,Dorse House Account,2511-2775,3557,1.510000005e+11
240236,Conversion,Invoice,Invoice,Yes,Complete,R&R HEATING,5525,USD,2025-10-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3926,2025-11-21 00:00:00,Dorse House Account,Lancze Douglas Shop Remod,4075,1.510000003e+11
243569,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1536,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-01-30 00:00:00,Dorse House Account,23943-BC,3049,1.510000009e+11
244985,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,91.93,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-06 00:00:00,Dorse House Account,691112,3377,1.510000011e+11
245511,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,758.43,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-20 00:00:00,Dorse House Account,693132,3377,1.510000003e+11
244491,Conversion,Invoice,Invoice,Yes,Complete,POLHAMUS HEATING,306,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4859,2026-02-22 00:00:00,Dorse House Account,C6684-68,3747,1.510000007e+11
245700,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,575.2,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-03-26 00:00:00,Dorse House Account,F1185,3049,1.510000011e+11
244888,Conversion,Invoice,Invoice,Yes,Complete,RSD REFRIGERATION SUPPLIES DISTRIBUTOR,150,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3948,2026-03-04 00:00:00,Dorse House Account,6421523-00,4184,1.510000012e+11
245871,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,525,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-28 00:00:00,Dorse House Account,A250401501,4293,1.510000016e+11
244873,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,27.96,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-01 00:00:00,Dorse House Account,jm928910,4103,1.510000004e+11
246077,Conversion,Invoice,Invoice,Yes,Complete,BARGREEN ELLINGSON,360,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3710,2026-03-28 00:00:00,Dorse House Account,2872904,4301,1.510000015e+11
244128,Conversion,Invoice,Invoice,Yes,Complete,CRESCENT MECHANICAL INC,170,USD,2026-01-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2831,2026-02-27 00:00:00,Dorse House Account,2402-304,4374,1.510000015e+11
245484,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,570,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-20 00:00:00,Dorse House Account,3070,4006,1.510000001e+11
243237-1,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),2130,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-22 00:00:00,Dorse House Account,238651,3666,1.510000012e+11
245037,Conversion,Invoice,Invoice,Yes,Complete,FARRINGTON AIR QUALITY SERVICES,176.1,USD,2026-02-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34317,2026-03-07 00:00:00,Dorse House Account,DSHS,4346,1.510000008e+11
