PARTY_NAME,PARTY_NUMBER,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY,row_number
SOUTHERN SALES & SERVICE,16343,100000046346442,100000046354105,BILL_TO,100000046341199,4373,SOUTHERN SALES & SERVICE,100000046350000,A,17363,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5792,3385 AIRWAYS BLVD,,,,MEMPHIS,38116,TN,US,
MID SOUTH STEAM BOILERS,16344,100000046345260,100000046353571,BILL_TO,100000046341200,4374,MID SOUTH STEAM BOILERS,100000046350001,A,16181,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5258,3805 POINTER TRAIL E,,,,VAN BUREN,72956,AR,US,
SOEFKER SERVICES,16345,100000046345261,100000046354476,BILL_TO,100000046341201,4106,SOEFKER SERVICES,100000046349733,A,16182,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6163,1568 PANAMA ST,,,,MEMPHIS,38108,TN,US,
IRON MECHANICAL,16346,100000046346167,100000046354050,BILL_TO,100000046341202,4573,IRON MECHANICAL,100000046350200,A,17088,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5737,721 N B STE #100,,,,SACRAMENTO,95811,CA,US,
SWITCH MEDICAL WASTE SERVICES,16347,100000046346169,100000046354935,BILL_TO,100000046341203,4375,SWITCH MEDICAL WASTE SERVICES,100000046350002,A,17090,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6622,2706 HUNTLEY DR,,,,MEMPHIS,38132,TN,US,
FERGUSON ENT/N LITTLE ROCK,16348,100000046345812,100000046355143,BILL_TO,100000046341204,5291,FERGUSON ENT/N LITTLE ROCK,100000046350918,A,16733,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6830,1100 E 12TH ST,,,,NORTH LITTLE ROCK,72114,AR,US,
WINGATE MOBILE,16349,100000046345814,100000046354937,BILL_TO,100000046341205,4607,WINGATE MOBILE,100000046350234,A,16735,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6624,516 SPRINGHILL PLAZA CT,,,,MOBILE,36608,AL,US,
ACJ MAINTENANCE,16350,100000046345263,100000046354938,BILL_TO,100000046341206,4608,ACJ MAINTENANCE,100000046350235,A,16184,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6625,7100 LAKE JACKSON DR,,,,ARLINGTON,76002,TX,US,
FIRST DEGREE HEATING,16351,100000046345816,100000046354108,BILL_TO,100000046341207,3556,FIRST DEGREE HEATING,100000046349183,A,16737,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5795,100 HUNTER INDUSTRIAL DR STE A,,,,VILLA RICA,30180,GA,US,
TETRA TECHNOLOGIES INC,16352,100000046345264,100000046354109,BILL_TO,100000046341208,5294,TETRA TECHNOLOGIES INC,100000046350921,A,16185,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5796,10000 ENERGY DR,,,,SPRING,77389,TX,US,
WARD MECHANICAL EQUIPMENT INC,16353,100000046345266,100000046353842,BILL_TO,100000046341209,3558,WARD MECHANICAL EQUIPMENT INC,100000046349185,A,16187,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5529,210 MARKET RIDGE DR,,,,RIDGELAND,39157,MS,US,
IMMACULATE CONCEPTION HIGH SCHOOL,16354,100000046346451,100000046355149,BILL_TO,100000046341210,3372,IMMACULATE CONCEPTION HIGH SCHOOL,100000046348999,A,17372,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6836,1725 CENTRAL AVE,,,,MEMPHIS,38104,TN,US,
FAIRFIELD INN,16355,100000046345272,100000046354346,BILL_TO,100000046341211,4577,FAIRFIELD INN,100000046350204,A,16193,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6033,18800 S US HIGHWAY 12,,,,NEW BUFFALO,49117,MI,US,
DELWOOD MECHANICAL,16356,100000046345588,100000046354347,BILL_TO,100000046341212,4578,DELWOOD MECHANICAL,100000046350205,A,16509,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6034,PO BOX 483,,,,MONROE,28111,NC,US,
DELWOOD MECHANICAL,16356,100000046346453,100000046354945,BILL_TO,100000046341212,4578,DELWOOD MECHANICAL,100000046350205,A,17374,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,6632,400 E FRANKLIN ST,,,,MONROE,28111,NC,US,
ALLIED MECHANICAL,16357,100000046344784,100000046353847,BILL_TO,100000046341213,3562,ALLIED MECHANICAL,100000046349189,A,15705,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5534,1111 NIAGARA ST,,,,BUFFALO,14213,NY,US,
AMY CLARK,16358,100000046345590,100000046353581,BILL_TO,100000046341214,4380,AMY CLARK,100000046350007,A,16511,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5268,5920 BRICE COVE N,,,,OLIVE BRANCH,38654,MS,US,
KERR GROUP INC,16359,100000046345029,100000046354523,BILL_TO,100000046341215,4383,KERR GROUP INC,100000046350010,A,15950,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6210,PO BOX 959,,,,EVANSVILLE,47706-0959,IN,US,
GANESH INVESTMENTS,16360,100000046345030,100000046353849,BILL_TO,100000046341216,4580,GANESH INVESTMENTS,100000046350207,A,15951,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5536,310 HERITAGE DR,,,,OXFORD,38655,MS,US,
CATERPILLAR CORINTH,16361,100000046345591,100000046354998,BILL_TO,100000046341217,3567,CATERPILLAR CORINTH,100000046349194,A,16512,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6685,501 CARDINAL DR,,,,CORINTH,38834,MS,US,
CLIMATE HVAC SERVICE,16362,100000046345592,100000046354064,BILL_TO,100000046341218,4935,CLIMATE HVAC SERVICE,100000046350562,A,16513,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5751,49 BRYSON LN,,,,LAMAR,38642,MS,US,
COLD-CLIMA,16363,100000046345512,100000046355428,BILL_TO,100000046341219,4335,COLD-CLIMA,100000046349962,A,16433,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7115,RUA VALDEMAR RIGOUT 9,,,,MAUÃ,09370,SP,US,
TRANE TECHNOLOGIES,16364,100000046345514,100000046355429,BILL_TO,100000046341220,5232,TRANE TECHNOLOGIES,100000046350859,A,16435,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,7116,10303 COLONEL GLEN RD,,,,LITTLE ROCK,72204,AR,US,
TRANE TECHNOLOGIES,16364,100000046346395,100000046354007,BILL_TO,100000046341220,5232,TRANE TECHNOLOGIES,100000046350859,A,17316,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5694,PO BOX 220,,,,DAVIDSON,28036-9721,NC,US,
ADVANCED AIR & METAL,16365,100000046346399,100000046355054,BILL_TO,100000046341221,4877,ADVANCED AIR & METAL,100000046350504,A,17320,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6741,3111 FRANKLIN BLVD,,,,SPRINGFIELD,97403,OR,US,
SS HVAC,16366,100000046344682,100000046355057,BILL_TO,100000046341222,3328,SS HVAC,100000046348955,A,15603,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6744,1722 INDIAN WOOD CIR STE F,,,,MAUMEE,43537,OH,US,
A & J SHEET METAL,16367,100000046346117,100000046354436,BILL_TO,100000046341223,4533,A & J SHEET METAL,100000046350160,A,17038,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6123,190 FOX RD,,,,MARKS,38646,MS,US,
ADVANTAGE SERVICE COMPANY,16368,100000046344683,100000046353530,BILL_TO,100000046341224,5234,ADVANTAGE SERVICE COMPANY,100000046350861,A,15604,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5217,1797 N CYPRESS ST,,,,NORTH LITTLE ROCK,72114,AR,US,
CORE & MAIN LP,16369,100000046345537,100000046354842,BILL_TO,100000046341225,3513,CORE & MAIN LP,100000046349140,A,16458,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6529,3209 HWY 161,,,,NORTH LITTLE ROCK,72206,AR,US,
OM OF BATTON ROUGE LLC,16370,100000046344465,100000046354845,BILL_TO,100000046341226,4049,OM OF BATTON ROUGE LLC,100000046349676,A,15386,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6532,104 SWEETLAND AVE,,,,BROUSSARD,70518,LA,US,
THE HERSHEY COMPANY,16371,100000046345541,100000046355439,BILL_TO,100000046341227,4884,THE HERSHEY COMPANY,100000046350511,A,16462,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7126,PO BOX 806,,,,HERSHEY,17033-0806,PA,US,
EXPRESS INN,16372,100000046344469,100000046353535,BILL_TO,100000046341228,4051,EXPRESS INN,100000046349678,A,15390,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5222,2700 S PERKINS RD,,,,MEMPHIS,38118,TN,US,
COOPER OATES AIR CONDITIONING,16373,100000046344986,100000046353769,BILL_TO,100000046341229,3337,COOPER OATES AIR CONDITIONING,100000046348964,A,15907,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5456,6250 SKY CREEK DR,,,,SACRAMENTO,95828,CA,US,
WINDY CITY REPRESENTATIVES,16374,100000046344470,100000046354017,BILL_TO,100000046341230,4053,WINDY CITY REPRESENTATIVES,100000046349680,A,15391,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5704,200 WINDSOR DR,,,,OAK BROOK,30523,IL,US,
LAROUSSE SALON & SPA,16375,100000046344987,100000046355443,BILL_TO,100000046341231,4055,LAROUSSE SALON & SPA,100000046349682,A,15908,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,7130,1006 JEFFERSON AVE,,,,OXFORD,38655,MS,US,
TIPTON COUNTY BD OF ED,16376,100000046345215,100000046353807,BILL_TO,100000046341232,4887,TIPTON COUNTY BD OF ED,100000046350514,A,16136,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,5494,1580 HWY 51 S,,,,COVINGTON,38019,TN,US,
R W SMITH COMPANY,16377,100000046346129,100000046354849,BILL_TO,100000046341233,5245,R W SMITH COMPANY,100000046350872,A,17050,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,6536,610 VILLAGE TRACE,,,,MARIETTA,60067,GA,US,
